Date,Time,Time Zone,Water Temperature (°C),Specific Conductance (?S/cm),Dissolved Oxygen (mg/L),pH,Turbidity (FNU),Chlorophyll (RFU),Phycocyanin (RFU),fDOM(ppb QSE),Latitude,Longitude
7/15/2019,10:46:05,EDT,30.17,535.1,4.56,7.56,1.77,2.85,0.23,254.9,26.7169,-81.7555
7/15/2019,10:46:10,EDT,30.17,535.2,4.57,7.56,1.77,2.82,0.25,255.7,26.7169,-81.756
7/15/2019,10:46:15,EDT,30.17,535.2,4.57,7.56,1.77,2.82,0.24,256.4,26.7169,-81.7565
7/15/2019,10:46:20,EDT,30.17,535.2,4.57,7.56,1.76,2.82,0.24,257.1,26.7169,-81.7569
7/15/2019,10:46:25,EDT,30.17,535.2,4.57,7.56,1.75,2.84,0.21,257.7,26.7169,-81.7577
7/15/2019,10:46:30,EDT,30.17,535.3,4.57,7.56,1.77,2.8,0.21,258.2,26.7168,-81.7581
7/15/2019,10:46:35,EDT,30.18,535.3,4.58,7.56,1.73,2.75,0.19,258.5,26.7168,-81.7587
7/15/2019,10:46:40,EDT,30.18,535.3,4.58,7.56,1.76,2.78,0.2,259.0,26.7168,-81.759
7/15/2019,10:46:45,EDT,30.17,535.3,4.59,7.56,1.76,2.82,0.2,259.6,26.7167,-81.7595
7/15/2019,10:46:50,EDT,30.17,535.3,4.58,7.56,1.78,2.94,0.21,260.4,26.7166,-81.7598
7/15/2019,10:46:55,EDT,30.17,535.3,4.58,7.56,1.78,2.91,0.24,261.1,26.7165,-81.7601
7/15/2019,10:47:00,EDT,30.16,535.3,4.58,7.56,1.78,2.93,0.23,261.7,26.7164,-81.7602
7/15/2019,10:47:05,EDT,30.16,535.2,4.58,7.56,1.79,2.96,0.26,262.4,26.7164,-81.7605
7/15/2019,10:47:10,EDT,30.15,535.2,4.57,7.56,1.78,3.02,0.26,263.0,26.7163,-81.7606
7/15/2019,10:47:15,EDT,30.14,535.2,4.57,7.56,1.82,3.1,0.26,263.8,26.7163,-81.7608
7/15/2019,10:47:20,EDT,30.13,535.2,4.56,7.56,1.87,3.18,0.27,264.6,26.7163,-81.761
7/15/2019,10:47:25,EDT,30.12,535.1,4.55,7.56,1.91,3.25,0.32,265.3,26.7163,-81.7611
7/15/2019,10:47:30,EDT,30.13,535.1,4.55,7.56,1.94,3.21,0.34,265.9,26.7164,-81.7612
7/15/2019,10:47:35,EDT,30.13,535.1,4.55,7.56,1.92,3.08,0.32,266.4,26.7164,-81.7613
7/15/2019,10:47:40,EDT,30.13,535.2,4.55,7.56,1.91,2.98,0.3,267.0,26.7165,-81.7614
7/15/2019,10:47:45,EDT,30.12,535.2,4.55,7.56,1.86,2.94,0.24,267.5,26.7165,-81.7614
7/15/2019,10:47:50,EDT,30.12,535.1,4.55,7.56,1.84,2.94,0.24,268.1,26.7165,-81.7613
7/15/2019,10:47:55,EDT,30.12,535.1,4.54,7.56,1.86,2.95,0.23,268.8,26.7165,-81.7613
7/15/2019,10:48:00,EDT,30.13,535,4.53,7.56,1.9,2.9,0.23,269.4,26.7165,-81.7613
7/15/2019,10:48:05,EDT,30.14,535.1,4.53,7.56,1.92,2.87,0.23,270.0,26.7165,-81.7613
7/15/2019,10:48:10,EDT,30.15,535.1,4.53,7.56,1.92,2.88,0.22,270.6,26.7165,-81.7613
7/15/2019,10:48:15,EDT,30.16,535.1,4.54,7.56,1.92,3,0.24,271.1,26.7165,-81.7613
7/15/2019,10:48:20,EDT,30.17,535,4.55,7.56,1.92,3.05,0.23,271.4,26.7165,-81.7613
7/15/2019,10:48:25,EDT,30.17,535,4.56,7.56,1.94,3.05,0.26,271.7,26.7165,-81.7613
7/15/2019,10:48:30,EDT,30.17,535,4.57,7.56,2.01,3.06,0.27,271.9,26.7165,-81.7613
7/15/2019,10:48:35,EDT,30.18,535,4.58,7.56,2.04,3.04,0.24,272.1,26.7165,-81.7613
7/15/2019,10:48:40,EDT,30.19,535,4.59,7.56,2,2.97,0.24,272.2,26.7165,-81.7613
7/15/2019,10:48:45,EDT,30.21,534.9,4.6,7.56,1.87,2.89,0.21,272.1,26.7165,-81.7613
7/15/2019,10:48:50,EDT,30.21,534.7,4.6,7.56,1.8,2.88,0.2,272.3,26.7165,-81.7613
7/15/2019,10:48:55,EDT,30.21,534.6,4.6,7.57,1.81,3,0.22,273.0,26.7165,-81.7613
7/15/2019,10:49:00,EDT,30.2,534.5,4.6,7.57,1.86,3.14,0.26,273.8,26.7165,-81.7613
7/15/2019,10:49:05,EDT,30.19,534.3,4.6,7.57,1.86,3.26,0.27,274.5,26.7165,-81.7613
7/15/2019,10:49:10,EDT,30.17,534.3,4.6,7.56,1.86,3.29,0.31,275.1,26.7165,-81.7614
7/15/2019,10:49:15,EDT,30.16,534.2,4.59,7.56,1.84,3.28,0.33,275.7,26.7165,-81.7614
7/15/2019,10:49:20,EDT,30.14,534.1,4.58,7.56,1.84,3.22,0.35,276.4,26.7165,-81.7614
7/15/2019,10:49:25,EDT,30.13,534,4.57,7.56,1.86,3.17,0.33,277.2,26.7165,-81.7614
7/15/2019,10:49:35,EDT,30.1,533.8,4.53,7.56,1.86,3.15,0.28,278.6,26.7165,-81.7614
7/15/2019,10:49:40,EDT,30.1,533.8,4.51,7.56,1.86,3.09,0.26,279.0,26.7165,-81.7614
7/15/2019,10:49:45,EDT,30.1,533.8,4.5,7.56,1.87,3.03,0.27,279.2,26.7165,-81.7613
7/15/2019,10:49:50,EDT,30.11,533.9,4.49,7.56,1.83,2.95,0.24,279.2,26.7165,-81.7614
7/15/2019,10:49:55,EDT,30.11,533.9,4.49,7.55,1.79,2.89,0.24,279.2,26.7165,-81.7614
7/15/2019,10:50:00,EDT,30.1,533.9,4.48,7.55,1.8,2.93,0.24,279.6,26.7165,-81.7614
7/15/2019,10:50:05,EDT,30.09,533.8,4.47,7.55,1.82,2.92,0.23,280.3,26.7165,-81.7614
7/15/2019,10:50:10,EDT,30.08,533.7,4.46,7.55,1.83,2.9,0.23,280.9,26.7165,-81.7614
7/15/2019,10:50:15,EDT,30.08,533.6,4.45,7.55,1.86,2.94,0.23,281.5,26.7165,-81.7614
7/15/2019,10:50:20,EDT,30.07,533.6,4.43,7.55,1.87,2.89,0.21,281.6,26.7165,-81.7614
7/15/2019,10:50:25,EDT,30.08,533.6,4.41,7.55,1.85,2.77,0.21,281.6,26.7165,-81.7614
7/15/2019,10:50:30,EDT,30.09,533.7,4.41,7.55,1.79,2.72,0.2,281.5,26.7166,-81.7614
7/15/2019,10:50:35,EDT,30.1,533.9,4.41,7.55,1.76,2.69,0.21,281.4,26.7166,-81.7614
7/15/2019,10:50:40,EDT,30.1,534.1,4.39,7.55,1.72,2.61,0.21,281.4,26.7166,-81.7614
7/15/2019,10:50:45,EDT,30.12,534.2,4.37,7.55,1.69,2.57,0.18,281.6,26.7166,-81.7614
7/15/2019,10:50:50,EDT,30.14,534.4,4.33,7.55,1.65,2.52,0.16,281.7,26.7166,-81.7614
7/15/2019,10:50:55,EDT,30.17,534.7,4.3,7.55,1.61,2.46,0.14,281.7,26.7166,-81.7614
7/15/2019,10:51:00,EDT,30.23,535.1,4.27,7.54,1.58,2.42,0.12,281.5,26.7166,-81.7614
7/15/2019,10:51:05,EDT,30.36,535.7,4.24,7.54,1.51,2.31,0.12,280.7,26.7166,-81.7614
7/15/2019,10:51:10,EDT,30.45,536,4.24,7.54,1.57,2.32,0.11,280.5,26.7166,-81.7614
7/15/2019,10:51:15,EDT,30.44,535.9,4.25,7.54,1.64,2.5,0.13,280.3,26.7166,-81.7614
7/15/2019,10:51:20,EDT,30.35,535.4,4.26,7.55,1.76,2.69,0.13,280.0,26.7166,-81.7614
7/15/2019,10:51:25,EDT,30.36,535.3,4.26,7.55,1.74,2.75,0.15,279.6,26.7166,-81.7614
7/15/2019,10:51:30,EDT,30.46,535.6,4.26,7.55,1.67,2.57,0.17,278.8,26.7166,-81.7614
7/15/2019,10:51:35,EDT,30.57,536,4.27,7.55,1.63,2.36,0.13,277.7,26.7166,-81.7614
7/15/2019,10:51:40,EDT,30.57,536,4.28,7.55,1.72,2.31,0.14,276.8,26.7166,-81.7614
7/15/2019,10:51:45,EDT,30.51,535.7,4.29,7.55,1.83,2.4,0.13,276.9,26.7166,-81.7614
7/15/2019,10:51:50,EDT,30.41,535.3,4.29,7.55,1.83,2.54,0.14,277.0,26.7166,-81.7614
7/15/2019,10:51:55,EDT,30.32,535.8,4.24,7.55,1.74,2.36,0.15,277.0,26.7166,-81.7614
7/15/2019,10:52:00,EDT,30.3,536.7,4.14,7.54,1.76,2.05,0.11,277.5,26.7166,-81.7613
7/15/2019,10:52:05,EDT,30.3,537.3,4.02,7.53,1.8,1.98,0.05,277.8,26.7166,-81.7614
7/15/2019,10:52:10,EDT,30.31,537.1,3.94,7.53,1.85,2.05,0.02,277.9,26.7166,-81.7614
7/15/2019,10:52:15,EDT,30.3,536.9,3.91,7.52,1.77,2.03,0.02,278.0,26.7166,-81.7613
7/15/2019,10:52:20,EDT,30.29,536.6,3.88,7.52,1.73,1.95,0.04,278.2,26.7166,-81.7614
7/15/2019,10:52:25,EDT,30.31,536.3,3.87,7.52,1.65,1.94,0.05,278.4,26.7166,-81.7614
7/15/2019,10:52:30,EDT,30.33,536,3.89,7.52,1.63,1.97,0.04,279.3,26.7166,-81.7614
7/15/2019,10:52:35,EDT,30.3,535.7,3.93,7.52,1.67,2.11,0.07,280.3,26.7166,-81.7614
7/15/2019,10:52:40,EDT,30.25,535.5,3.95,7.53,1.79,2.21,0.06,281.5,26.7166,-81.7614
7/15/2019,10:52:45,EDT,30.22,535.4,3.97,7.53,1.89,2.23,0.08,282.8,26.7166,-81.7614
7/15/2019,10:52:50,EDT,30.21,535.4,4,7.53,1.9,2.25,0.07,283.1,26.7166,-81.7614
7/15/2019,10:52:55,EDT,30.21,535.3,4.02,7.53,1.89,2.21,0.04,282.7,26.7166,-81.7614
7/15/2019,10:53:00,EDT,30.24,535.2,4.05,7.53,1.83,2.11,0.04,282.3,26.7167,-81.7615
7/15/2019,10:53:05,EDT,30.26,535.2,4.06,7.53,1.82,2.05,0.02,281.8,26.7167,-81.7616
7/15/2019,10:53:10,EDT,30.26,535.1,4.07,7.54,1.93,2.08,0.05,281.3,26.7167,-81.7617
7/15/2019,10:53:15,EDT,30.24,535.1,4.09,7.54,2.16,2.12,0.08,280.5,26.7168,-81.7618
7/15/2019,10:53:20,EDT,30.22,535.1,4.12,7.54,2.25,2.08,0.11,278.1,26.7168,-81.7618
7/15/2019,10:53:25,EDT,30.22,535,4.15,7.54,2.17,2.1,0.12,275.5,26.7168,-81.7619
7/15/2019,10:53:30,EDT,30.22,535,4.19,7.54,1.94,2.2,0.16,273.2,26.7168,-81.762
7/15/2019,10:53:35,EDT,30.22,534.9,4.23,7.55,1.88,2.36,0.16,272.8,26.7168,-81.7621
7/15/2019,10:53:40,EDT,30.24,535.1,4.29,7.55,1.89,2.49,0.17,273.8,26.7168,-81.7622
7/15/2019,10:53:45,EDT,30.27,535.6,4.35,7.55,1.83,2.43,0.19,274.7,26.7168,-81.7622
7/15/2019,10:53:50,EDT,30.3,536.5,4.36,7.56,1.72,2.27,0.17,275.5,26.7167,-81.7624
7/15/2019,10:53:55,EDT,30.28,537.1,4.32,7.56,1.66,2.24,0.14,276.9,26.7167,-81.7625
7/15/2019,10:54:00,EDT,30.22,536.9,4.26,7.55,1.68,2.26,0.11,278.5,26.7167,-81.7626
7/15/2019,10:54:05,EDT,30.17,536.6,4.22,7.55,1.72,2.28,0.1,280.1,26.7167,-81.7627
7/15/2019,10:54:10,EDT,30.17,536.3,4.2,7.55,1.72,2.26,0.1,281.8,26.7167,-81.7628
7/15/2019,10:54:15,EDT,30.18,536,4.19,7.54,1.74,2.21,0.1,282.8,26.7166,-81.7628
7/15/2019,10:54:20,EDT,30.19,535.8,4.18,7.54,1.75,2.24,0.12,283.6,26.7166,-81.763
7/15/2019,10:54:25,EDT,30.22,535.5,4.21,7.54,1.75,2.29,0.11,284.3,26.7166,-81.7631
7/15/2019,10:54:30,EDT,30.23,535.2,4.24,7.55,1.76,2.29,0.13,285.2,26.7166,-81.7632
7/15/2019,10:54:35,EDT,30.21,535,4.27,7.55,1.78,2.33,0.17,286.1,26.7166,-81.7633
7/15/2019,10:54:40,EDT,30.19,534.8,4.27,7.55,1.8,2.34,0.15,287.1,26.7166,-81.7633
7/15/2019,10:54:45,EDT,30.21,534.7,4.27,7.55,1.79,2.27,0.15,287.9,26.7165,-81.7635
7/15/2019,10:54:50,EDT,30.34,534.6,4.29,7.56,1.69,2.17,0.11,287.9,26.7165,-81.7636
7/15/2019,10:54:55,EDT,30.53,534.6,4.35,7.56,1.59,2.08,0.1,287.5,26.7165,-81.7637
7/15/2019,10:55:00,EDT,30.64,534.6,4.43,7.56,1.5,2.09,0.07,287.2,26.7165,-81.7638
7/15/2019,10:55:05,EDT,30.64,534.6,4.5,7.57,1.52,2.15,0.06,287.7,26.7165,-81.7639
7/15/2019,10:55:10,EDT,30.6,534.6,4.53,7.57,1.56,2.22,0.07,288.9,26.7164,-81.764
7/15/2019,10:55:15,EDT,30.58,534.5,4.55,7.58,1.61,2.22,0.06,290.4,26.7164,-81.7641
7/15/2019,10:55:20,EDT,30.56,534.5,4.56,7.58,1.67,2.19,0.08,291.5,26.7164,-81.7642
7/15/2019,10:55:25,EDT,30.53,534.4,4.55,7.58,1.72,2.14,0.09,291.8,26.7163,-81.7643
7/15/2019,10:55:30,EDT,30.47,534.4,4.51,7.57,1.7,2.06,0.06,292.3,26.7163,-81.7645
7/15/2019,10:55:35,EDT,30.41,534.4,4.45,7.57,1.61,2.05,0.07,293.0,26.7161,-81.7647
7/15/2019,10:55:40,EDT,30.38,534.4,4.38,7.57,1.53,2.04,0.05,293.9,26.716,-81.7649
7/15/2019,10:55:45,EDT,30.37,534.4,4.32,7.56,1.51,2.01,0.02,294.8,26.7158,-81.7652
7/15/2019,10:55:50,EDT,30.34,534.4,4.26,7.56,1.52,1.93,0,295.2,26.7157,-81.7654
7/15/2019,10:55:55,EDT,30.3,534.5,4.21,7.55,1.52,1.87,0,295.4,26.7156,-81.7656
7/15/2019,10:56:00,EDT,30.31,534.5,4.17,7.55,1.5,1.86,0,295.6,26.7154,-81.7658
7/15/2019,10:56:05,EDT,30.32,534.4,4.15,7.55,1.5,1.85,0,296.2,26.7152,-81.7661
7/15/2019,10:56:10,EDT,30.34,534.2,4.15,7.55,1.54,1.85,0.01,296.5,26.715,-81.7663
7/15/2019,10:56:15,EDT,30.36,533.8,4.17,7.55,1.61,1.86,0.03,296.2,26.7147,-81.7666
7/15/2019,10:56:20,EDT,30.38,533.5,4.21,7.55,1.62,1.84,0.03,295.8,26.7145,-81.7668
7/15/2019,10:56:25,EDT,30.4,533.3,4.25,7.56,1.57,1.88,0.04,295.2,26.7141,-81.7672
7/15/2019,10:56:30,EDT,30.42,533.2,4.3,7.56,1.49,1.95,0.05,295.0,26.7138,-81.7675
7/15/2019,10:56:40,EDT,30.34,536.7,4.47,7.57,1.71,2.13,0.06,296.3,26.713,-81.7682
7/15/2019,10:56:45,EDT,30.21,541.4,4.58,7.58,1.98,1.96,0.04,296.8,26.7125,-81.7687
7/15/2019,10:56:50,EDT,30.1,544,4.69,7.59,2.33,1.86,0.04,296.9,26.7122,-81.7689
7/15/2019,10:56:55,EDT,30.07,543.9,4.75,7.6,2.47,1.87,0.04,296.2,26.7116,-81.7693
7/15/2019,10:57:00,EDT,30.05,543.1,4.77,7.61,2.51,1.87,0.01,294.9,26.7112,-81.7695
7/15/2019,10:57:05,EDT,30.03,543.4,4.78,7.61,2.54,1.83,0,292.9,26.7106,-81.7698
7/15/2019,10:57:10,EDT,29.99,543.8,4.81,7.62,2.63,1.79,0,290.3,26.7102,-81.7701
7/15/2019,10:57:15,EDT,29.96,543.7,4.85,7.62,2.71,1.81,0,287.5,26.7097,-81.7704
7/15/2019,10:57:20,EDT,29.95,543,4.88,7.62,2.51,1.8,0.02,284.6,26.7093,-81.7706
7/15/2019,10:57:25,EDT,29.94,543.6,4.9,7.62,2.38,1.81,0.02,282.8,26.7088,-81.7709
7/15/2019,10:57:30,EDT,29.93,545.7,4.93,7.63,2.22,1.79,0.02,280.9,26.7084,-81.7711
7/15/2019,10:57:35,EDT,29.95,548.4,4.97,7.63,2.26,1.77,0.02,280.2,26.7079,-81.7715
7/15/2019,10:57:40,EDT,30.01,550,5.02,7.63,2.3,1.76,0.02,279.8,26.7075,-81.7716
7/15/2019,10:57:45,EDT,30.07,550.8,5.06,7.64,2.31,1.76,0.02,279.4,26.7069,-81.7719
7/15/2019,10:57:50,EDT,30.12,551.2,5.09,7.64,2.33,1.75,0.02,280.5,26.7066,-81.7722
7/15/2019,10:57:55,EDT,30.16,551.4,5.11,7.64,2.35,1.73,0.02,281.8,26.7061,-81.7725
7/15/2019,10:58:00,EDT,30.18,551.4,5.13,7.64,2.36,1.74,0,283.0,26.7057,-81.7728
7/15/2019,10:58:05,EDT,30.21,551.4,5.13,7.65,2.34,1.74,0,284.2,26.7052,-81.7731
7/15/2019,10:58:10,EDT,30.27,551.4,5.14,7.65,2.35,1.74,0,285.4,26.705,-81.7733
7/15/2019,10:58:15,EDT,30.36,551.5,5.14,7.65,2.35,1.73,0,286.5,26.7044,-81.7738
7/15/2019,10:58:20,EDT,30.44,551.8,5.15,7.65,2.32,1.74,0,287.7,26.704,-81.7741
7/15/2019,10:58:30,EDT,30.49,552,5.16,7.65,2.37,1.7,0,290.3,26.7033,-81.775
7/15/2019,10:58:35,EDT,30.46,551.9,5.16,7.65,2.4,1.71,0.01,291.5,26.7031,-81.7756
7/15/2019,10:58:40,EDT,30.44,551.8,5.17,7.65,2.35,1.72,0.01,292.6,26.7029,-81.7761
7/15/2019,10:58:45,EDT,30.43,551.7,5.17,7.65,2.33,1.69,0,293.6,26.7027,-81.7767
7/15/2019,10:58:50,EDT,30.45,551.5,5.17,7.65,2.32,1.71,0,294.5,26.7025,-81.7772
7/15/2019,10:58:55,EDT,30.48,551.2,5.17,7.65,2.3,1.7,0,295.4,26.7023,-81.7779
7/15/2019,10:59:00,EDT,30.5,551.2,5.18,7.65,2.29,1.69,0,296.4,26.7021,-81.7783
7/15/2019,10:59:05,EDT,30.5,551.5,5.18,7.65,2.33,1.66,0,297.4,26.7018,-81.779
7/15/2019,10:59:10,EDT,30.52,551.8,5.17,7.65,2.35,1.67,0,298.5,26.7016,-81.7794
7/15/2019,10:59:15,EDT,30.57,551.9,5.17,7.65,2.34,1.68,0,299.4,26.7013,-81.7801
7/15/2019,10:59:20,EDT,30.61,552,5.17,7.65,2.29,1.68,0,300.0,26.7011,-81.7805
7/15/2019,10:59:25,EDT,30.61,552,5.17,7.65,2.31,1.68,0,300.7,26.7009,-81.7812
7/15/2019,10:59:30,EDT,30.6,552.2,5.16,7.65,2.27,1.67,0,301.2,26.7007,-81.7816
7/15/2019,10:59:35,EDT,30.63,552.3,5.16,7.65,2.3,1.7,0,302.0,26.7004,-81.7823
7/15/2019,10:59:45,EDT,30.8,552.5,5.14,7.65,2.28,1.72,0,303.3,26.6999,-81.7834
7/15/2019,10:59:50,EDT,30.9,552.6,5.14,7.65,2.27,1.7,0,303.9,26.6997,-81.7839
7/15/2019,10:59:55,EDT,30.98,552.8,5.13,7.65,2.28,1.68,0.02,304.7,26.6995,-81.7845
7/15/2019,11:00:00,EDT,31.04,552.9,5.13,7.65,2.3,1.7,0.04,305.5,26.6993,-81.785
7/15/2019,11:00:05,EDT,31.08,553,5.13,7.65,2.3,1.7,0.01,306.1,26.6991,-81.7857
7/15/2019,11:00:10,EDT,31.1,553.1,5.13,7.65,2.36,1.69,0.01,306.7,26.6989,-81.7861
7/15/2019,11:00:15,EDT,31.14,553.2,5.13,7.65,2.32,1.69,0,306.9,26.6987,-81.7868
7/15/2019,11:00:20,EDT,31.19,553.3,5.13,7.65,2.35,1.7,0,307.3,26.6986,-81.7871
7/15/2019,11:00:25,EDT,31.23,553.3,5.13,7.65,2.27,1.68,0,307.3,26.6984,-81.7879
7/15/2019,11:00:30,EDT,31.25,553.3,5.12,7.65,2.33,1.71,0,307.8,26.6983,-81.7881
7/15/2019,11:00:35,EDT,31.25,553.4,5.12,7.65,2.34,1.71,0,308.2,26.698,-81.7888
7/15/2019,11:00:40,EDT,31.26,553.4,5.11,7.65,2.37,1.72,0,308.8,26.6979,-81.7891
7/15/2019,11:00:45,EDT,31.27,553.4,5.11,7.65,2.43,1.72,0,309.5,26.6979,-81.7893
7/15/2019,11:00:50,EDT,31.3,553.5,5.11,7.65,2.4,1.73,0,309.8,26.6979,-81.7895
7/15/2019,11:00:55,EDT,31.33,557.6,5.1,7.65,2.4,1.74,0.01,310.5,26.6978,-81.7897
7/15/2019,11:01:00,EDT,31.36,556.2,5.1,7.65,2.35,1.77,0.01,310.9,26.6978,-81.7898
7/15/2019,11:01:05,EDT,31.37,556,5.09,7.65,2.38,1.77,0.01,311.5,26.6978,-81.79
7/15/2019,11:01:10,EDT,31.37,555.9,5.09,7.65,2.35,1.72,0,312.0,26.6978,-81.7903
7/15/2019,11:01:15,EDT,31.38,555.7,5.09,7.65,2.34,1.67,0,312.3,26.6977,-81.7907
7/15/2019,11:01:20,EDT,31.35,555.6,5.09,7.65,2.6,1.67,0,245.2,26.6977,-81.7908
7/15/2019,11:01:25,EDT,31.32,555.6,5.12,7.65,5.26,1.54,0,242.9,26.6978,-81.7914
7/15/2019,11:01:30,EDT,31.33,555.6,5.19,7.65,7.29,1.42,0,242.6,26.6978,-81.7916
7/15/2019,11:01:35,EDT,31.42,555.6,5.26,7.65,8,1.5,0.07,243.4,26.6978,-81.7926
7/15/2019,11:01:40,EDT,31.5,555.7,5.29,7.65,5.97,1.59,0.06,239.4,26.6978,-81.7929
7/15/2019,11:01:45,EDT,31.58,555.8,5.29,7.65,4.92,1.57,0.04,236.9,26.6978,-81.794
7/15/2019,11:01:50,EDT,31.63,555.9,5.28,7.65,4.59,1.64,0.04,237.1,26.6978,-81.7946
7/15/2019,11:01:55,EDT,31.67,555.9,5.26,7.65,4.49,1.7,0.01,237.7,26.6978,-81.7954
7/15/2019,11:02:00,EDT,31.69,556,5.25,7.65,4.37,1.75,0,238.0,26.6978,-81.7957
7/15/2019,11:02:05,EDT,31.71,556,5.24,7.65,4.29,1.72,0,238.3,26.6975,-81.7966
7/15/2019,11:02:10,EDT,31.71,556,5.23,7.65,4.24,1.7,0,238.6,26.6974,-81.7967
7/15/2019,11:02:15,EDT,31.72,556,5.22,7.65,4.2,1.71,0,239.0,26.6968,-81.7968
7/15/2019,11:02:20,EDT,31.72,556,5.22,7.65,4.21,1.71,0,239.4,26.6965,-81.7968
7/15/2019,11:02:25,EDT,31.74,556,5.21,7.65,4.23,1.68,0,239.8,26.696,-81.7968
7/15/2019,11:02:30,EDT,31.75,556,5.21,7.65,4.29,1.72,0,240.5,26.6957,-81.7967
7/15/2019,11:02:35,EDT,31.74,556,5.2,7.65,4.25,1.71,0,241.0,26.6955,-81.7967
7/15/2019,11:02:40,EDT,31.73,556,5.18,7.65,4.2,1.72,0,241.5,26.6954,-81.7967
7/15/2019,11:02:45,EDT,31.75,556,5.18,7.65,4.19,1.72,0,242.2,26.6953,-81.7966
7/15/2019,11:02:50,EDT,31.78,556.1,5.18,7.65,4.18,1.68,0,242.9,26.6952,-81.7966
7/15/2019,11:02:55,EDT,31.8,556.2,5.18,7.65,4.23,1.67,0,243.6,26.6951,-81.7966
7/15/2019,11:03:00,EDT,31.82,556.2,5.17,7.65,4.2,1.71,0,244.1,26.695,-81.7966
7/15/2019,11:03:05,EDT,31.81,556.1,5.17,7.65,4.13,1.74,0,244.5,26.6949,-81.7965
7/15/2019,11:03:10,EDT,31.79,556,5.16,7.65,4.02,1.75,0,244.7,26.6948,-81.7965
7/15/2019,11:03:15,EDT,31.75,555.8,5.16,7.65,3.98,1.7,0,245.2,26.6947,-81.7965
7/15/2019,11:03:20,EDT,31.73,555.8,5.16,7.65,3.95,1.72,0,245.6,26.6947,-81.7964
7/15/2019,11:03:30,EDT,31.71,555.7,5.16,7.65,3.64,1.7,0,245.9,26.6945,-81.7963
7/15/2019,11:03:35,EDT,31.67,555.6,5.15,7.65,3.55,1.7,0,245.9,26.6944,-81.7963
7/15/2019,11:03:40,EDT,31.61,555.5,5.15,7.65,3.53,1.74,0,246.1,26.6943,-81.7962
7/15/2019,11:03:45,EDT,31.57,555.4,5.14,7.65,3.63,1.77,0,246.6,26.6942,-81.7962
7/15/2019,11:03:50,EDT,31.59,555.4,5.14,7.65,3.65,1.78,0,247.1,26.6941,-81.7961
7/15/2019,11:03:55,EDT,31.67,555.4,5.14,7.65,3.63,1.8,0,247.6,26.694,-81.7961
7/15/2019,11:04:00,EDT,31.76,555.4,5.14,7.65,3.55,1.82,0,248.0,26.6939,-81.7962
7/15/2019,11:04:05,EDT,31.81,555.5,5.15,7.65,3.5,1.77,0.01,248.2,26.6938,-81.7962
7/15/2019,11:04:10,EDT,31.85,555.7,5.15,7.65,3.49,1.74,0.02,248.5,26.6938,-81.7962
7/15/2019,11:04:15,EDT,31.89,555.9,5.15,7.65,3.56,1.73,0.01,249.0,26.6937,-81.7963
7/15/2019,11:04:20,EDT,31.92,556.1,5.15,7.65,3.5,1.75,0.01,249.4,26.6936,-81.7964
7/15/2019,11:04:25,EDT,31.94,556.1,5.15,7.65,3.48,1.69,0,249.9,26.6935,-81.7964
7/15/2019,11:04:30,EDT,31.95,556,5.15,7.65,3.41,1.67,0,250.5,26.6935,-81.7965
7/15/2019,11:04:35,EDT,31.96,556,5.14,7.65,3.37,1.69,0,251.2,26.6934,-81.7966
7/15/2019,11:04:40,EDT,31.96,556,5.14,7.65,3.28,1.69,0,251.6,26.6933,-81.7966
7/15/2019,11:04:45,EDT,31.97,556.1,5.14,7.65,3.26,1.69,0,252.1,26.6932,-81.7967
7/15/2019,11:04:50,EDT,31.98,556.1,5.14,7.65,3.22,1.69,0,252.4,26.6931,-81.7967
7/15/2019,11:04:55,EDT,31.99,556.1,5.14,7.65,3.18,1.7,0,252.7,26.693,-81.7968
7/15/2019,11:05:00,EDT,32,556.1,5.14,7.65,3.17,1.69,0,253.2,26.693,-81.7968
7/15/2019,11:05:05,EDT,32,556,5.14,7.65,3.18,1.72,0,253.8,26.6929,-81.7969
7/15/2019,11:05:10,EDT,32,556,5.14,7.65,3.21,1.72,0,254.6,26.6928,-81.7969
7/15/2019,11:05:15,EDT,32,556.1,5.14,7.65,3.21,1.69,0,255.3,26.6927,-81.797
7/15/2019,11:05:20,EDT,32,556.1,5.14,7.65,3.2,1.7,0,255.9,26.6926,-81.797
7/15/2019,11:05:25,EDT,32.01,556,5.14,7.65,3.15,1.72,0,256.3,26.6926,-81.7971
7/15/2019,11:05:30,EDT,32.01,556,5.14,7.65,3.17,1.72,0,256.7,26.6924,-81.7971
7/15/2019,11:05:35,EDT,32.01,556,5.14,7.65,3.21,1.73,0,257.2,26.6924,-81.7971
7/15/2019,11:05:40,EDT,32.01,556.1,5.14,7.65,3.27,1.73,0.01,257.8,26.6923,-81.7971
7/15/2019,11:05:45,EDT,32.02,556.1,5.14,7.65,3.24,1.75,0.01,258.2,26.6922,-81.7971
7/15/2019,11:05:50,EDT,32.03,556.1,5.14,7.65,3.22,1.72,0.01,258.6,26.6921,-81.7971
7/15/2019,11:05:55,EDT,32.04,556,5.13,7.65,3.24,1.72,0,259.1,26.692,-81.7971
7/15/2019,11:06:00,EDT,32.04,556,5.13,7.65,3.23,1.73,0,259.4,26.6919,-81.7971
7/15/2019,11:06:05,EDT,32.04,556,5.13,7.65,3.29,1.73,0,259.8,26.6918,-81.7971
